cnpj;DT_COMPTC;VL_PATRIM_LIQ
55559277000140;2026-03-12;10416241.83
55559450000100;2026-03-12;19605382.38
55559580000143;2026-03-12;32923049.71
55562304000134;2026-03-12;118779294.94
55563267000189;2026-03-12;23380163.75
55563322000130;2026-03-12;49392810.29
55563583000150;2026-03-12;73320444.16
55563973000120;2026-03-12;11026549.98
55572497000104;2026-03-12;208476153.69
55572596000196;2026-03-12;3556826.86
55572800000179;2026-03-12;2135654.28
55573077000142;2026-03-12;180590973.20
55574437000120;2026-03-12;71102817369.25
55574617000102;2026-03-12;14499821.09
55574929000116;2026-03-12;27073967.91
55575058000155;2026-03-12;2131266.64
55575357000190;2026-03-12;39112600.05
55575472000164;2026-03-12;74514066.47
55577828000107;2026-03-12;1274671780.37
55579447000159;2026-03-12;362419971.41
55580077000170;2026-03-12;22028907.73
55581653000101;2026-03-12;936973617.05
55582462000156;2026-03-13;155517776.19
55582552000147;2026-03-12;66989707.99
55582812000184;2026-03-13;219775891.47
55583192000106;2026-03-12;322639227.09
55583687000127;2026-03-12;104042902.13
55583745000112;2026-03-12;41386144.96
55587423000141;2026-03-13;129184487.19
55587881000180;2026-03-12;116329524.39
55594748000151;2026-03-12;330851335.40
55597133000189;2026-03-12;52290003.80
55597302000180;2026-03-12;11128804.00
55597503000188;2026-03-12;14122001.18
55597712000121;2026-03-12;9104016.12
55600064000115;2026-03-12;72727904.62
55600283000102;2026-03-12;12208956.08
55606732000111;2026-03-12;11749434.87
55612488000108;2026-03-12;21330689.25
55614115000168;2026-03-13;195791124.45
55614186000160;2026-03-10;23740947.48
55614640000183;2026-03-12;0.00
55614817000141;2026-03-12;7919235.33
55615052000164;2026-03-12;63853481.23
55615446000112;2026-03-12;53476944.97
55616947000113;2026-03-12;48092239.48
55618112000100;2026-03-12;3000580.65
55618772000183;2026-03-12;18358124.22
55625314000171;2026-03-12;0.00
55626779000147;2026-03-12;24637187.55
55627121000150;2026-03-12;28977454.63
55627404000100;2026-03-12;58158727.46
55630600000125;2026-03-12;10465556.14
55632270000107;2026-03-12;53159306.03
55633340000141;2026-03-06;483060831.87
55633378000114;2026-03-11;1887080.05
55634848000164;2026-03-10;529015553.86
55635552000168;2026-03-12;157910966.13
55635640000160;2026-03-12;100616502.82
55635663000174;2026-03-12;35807624.27
55647058000113;2026-03-12;48833166.40
55648207000169;2026-03-12;1063819.11
55649203000103;2026-03-12;4060701070.42
55652661000193;2026-03-12;1549700475.28
55652936000199;2026-03-12;569357287.52
55653173000109;2026-03-12;226778304.92
55655844000162;2026-03-12;1782139504.46
55658042000106;2026-03-12;43341729.53
55658081000103;2026-03-12;77597433.83
55664322000127;2026-03-12;9139406.89
55664723000187;2026-03-12;9217382.38
55664985000141;2026-03-12;4126038.27
55665077000172;2026-03-12;9979983.97
55665281000193;2026-03-12;16850278.91
55665349000134;2026-03-12;97926251.02
55666057000116;2026-03-12;30570166.53
55666433000172;2026-03-12;39243856.18
55667045000106;2026-03-12;1437077985.00
55667823000167;2026-03-12;4892954.19
55668010000191;2026-03-12;283186518.48
55670650000136;2026-03-11;37591152.26
55674822000140;2026-03-12;35805385.15
55675472000136;2026-03-12;23616046.54
55675782000150;2026-03-12;22927070.71
55677112000173;2026-03-12;115825621.12
55677113000118;2026-03-12;22817305.35
55684603000141;2026-03-12;64616278.79
55684647000171;2026-03-12;76366667.15
55685435000109;2026-03-12;183488192.33
55686350000145;2026-03-12;9272584.08
55686637000175;2026-03-12;22913135.01
55689417000103;2026-03-12;112206509.68
55690368000110;2026-03-12;25355935.05
55691644000165;2026-03-12;494191.71
55692607000171;2026-03-12;494328.45
55693070000164;2026-03-12;494253.87
55693237000197;2026-03-12;494190.75
55694682000171;2026-03-11;26765819.24
55695430000167;2026-03-12;14776269.52
55701008000177;2026-03-12;68589980.05
55704392000161;2026-03-12;25752218.85
55705137000133;2026-03-12;14909667.35
55708971000182;2026-03-12;186808483.77
55710493000145;2026-03-12;21015808.32
55711544000153;2026-03-06;-3451687.02
55712023000110;2026-03-13;83395109.09
55713743000109;2026-03-12;23806687.96
55714194000189;2026-03-12;46994943.53
55717378000100;2026-03-11;108272871.62
55724152000129;2026-03-12;54732370.32
55726312000179;2026-03-12;813214161.48
55726727000142;2026-03-10;159416549.70
55744162000126;2026-03-12;1155079679.02
55746538000131;2026-03-12;35160795.76
55746782000102;2026-03-12;1036655814.73
55749856000156;2026-03-12;119573586.08
55749879000160;2026-03-12;254498058.01
55750036000184;2026-03-12;295818526.79
55750156000181;2026-03-12;22520121.90
55750852000198;2026-03-12;22300346.97
55751489000125;2026-03-12;1338955370.67
55751548000165;2026-03-12;52618302.28
55751710000145;2026-03-12;23760597.06
55751815000102;2026-03-12;44145555.70
55751847000108;2026-03-12;263331706.62
55751956000117;2026-03-12;69280976.78
55752247000156;2026-03-12;1242508018.55
55753823000180;2026-03-12;32601613.10
55753965000147;2026-03-12;4654695.32
55754033000119;2026-03-12;23159853.61
55754091000142;2026-03-12;12145604.94
55754164000104;2026-03-12;116129200.63
55754239000149;2026-03-12;38705141.81
55761382000168;2026-03-12;47763094.93
55761575000119;2026-03-12;12822713.75
55761731000141;2026-03-12;21215280.17
55761979000102;2026-03-12;12246202.82
55763285000104;2026-03-12;405564034.04
55767954000116;2026-03-12;54503470.29
55768091000100;2026-03-12;9540065.70
55768240000122;2026-03-12;39024704.01
55768938000148;2026-03-13;64330130.57
55770799000197;2026-03-13;41493763.63
55771625000149;2026-03-12;155287473.32
55772515000100;2026-03-12;2101472.86
55772629000141;2026-03-12;50077777.79
55779486000108;2026-03-12;3751382.56
55779544000195;2026-03-12;7180310.16
55780933000130;2026-03-12;146472391.33
55791634000100;2026-03-12;18100188.59
55800571000100;2026-03-12;20362100.44
55801014000104;2026-03-12;22956578.59
55801106000186;2026-03-12;80404158.22
55801407000100;2026-03-13;83382040.18
55804334000100;2026-03-12;64072059.48
55808078000129;2026-03-12;1165296777.65
55808602000161;2026-03-11;52855865.73
55808610000108;2026-03-12;12258773.32
55809687000100;2026-03-12;22464950.77
55809957000175;2026-03-12;20873405.02
55813031000153;2026-03-12;77242870.16
55823636000125;2026-03-11;66301933.27
55824741000189;2026-03-12;15811921.26
55825849000196;2026-03-12;19207682.90
55826207000101;2026-03-12;219735822.33
55826668000184;2026-03-12;24997092.44
55837621000116;2026-03-12;7021819.72
55839003000105;2026-03-13;125806772.23
55849563000140;2026-03-12;16819750.57
55849686000181;2026-03-12;21057483.22
55849709000158;2026-03-12;13462599.52
55859549000128;2026-03-12;4807215049.34
55861122000164;2026-03-12;48331517.98
55892310000150;2026-03-12;25811356.62
55892452000117;2026-03-12;1177773.79
55892816000169;2026-03-12;23591559.34
55893092000178;2026-03-12;1175788.11
55893260000125;2026-03-12;49343912.31
55893460000188;2026-03-12;123984145.77
55893494000172;2026-03-12;112475758.63
55893628000155;2026-03-12;50702336.11
55893741000130;2026-03-12;19270492.03
55893745000119;2026-03-12;30663638.35
55893863000127;2026-03-12;1695545.63
55894074000100;2026-03-12;470914998.45
55894284000107;2026-03-12;23766773.34
55894379000112;2026-03-12;77897858.48
55894503000140;2026-03-12;45930300.36
55894549000169;2026-03-12;49418173.22
55894683000160;2026-03-12;16171349.89
55895200000141;2026-03-12;21950534.50
55895324000127;2026-03-12;20370829.39
55896144000160;2026-03-12;41202007.07
55897646000105;2026-03-12;35173548.25
55898568000163;2026-03-12;57460833.40
55898593000147;2026-03-12;44001660.41
55898873000155;2026-03-12;130683261.91
55898974000126;2026-03-12;34084701.41
55899189000198;2026-03-12;75298592.35
55899469000104;2026-03-12;29944330.72
55900108000122;2026-03-04;43282676.72
55904966000145;2026-03-12;909826284.82
55907076000197;2026-03-12;1730397215.08
55907888000132;2026-03-12;1397110593.83
55908733000110;2026-03-12;444788596.55
55911526000115;2026-03-12;632334155.94
55911650000180;2026-03-12;25034177.66
55912409000176;2026-03-12;32043808.87
55912709000155;2026-03-12;203302359.09
55913887000109;2026-03-12;38673974.93
55913983000149;2026-03-12;446365686.41
55914466000194;2026-03-12;23144749.71
55915452000195;2026-03-12;3373832.06
55915455000129;2026-03-12;11340398.74
55915733000148;2026-03-12;2264652.34
55916218000182;2026-03-12;44233156.31
55927207000106;2026-03-12;55334442.65
55928061000105;2026-03-12;6091288915.39
55937743000184;2026-03-12;17396885.49
55937891000107;2026-03-12;10823753.26
55937962000163;2026-03-12;156165829.71
55937998000147;2026-03-12;67811226.32
55939214000110;2026-03-12;68206703.40
55939498000144;2026-03-12;14478204.42
55940336000126;2026-03-12;46128066.54
55940458000112;2026-03-12;11136020.54
55940692000140;2026-03-12;201327709.52
55945272000156;2026-03-12;18439268.79
55946775000146;2026-03-12;9033597.99
55947120000192;2026-03-11;827036051.88
55947668000132;2026-03-12;39301137.60
55951226000160;2026-03-12;181608469.00
55952408000155;2026-03-11;102436236.16
55955495000102;2026-03-12;100765392.08
55955665000140;2026-03-12;157883905.49
55956652000196;2026-03-12;785795081.23
55956807000194;2026-03-12;11741508.36
55957999000153;2026-03-13;1265443.67
55958159000105;2026-03-12;6936429.30
55958204000121;2026-03-13;4245454.31
55963851000121;2026-03-12;64781003.42
55968913000198;2026-03-12;160133599.44
55969096000192;2026-03-12;706203385.39
55981966000149;2026-03-12;46242451.97
55983101000111;2026-03-12;38177532.94
55983603000142;2026-03-12;67005152.10
55984087000170;2026-03-12;50292370.34
55984149000144;2026-03-11;55228512.90
55984221000133;2026-03-12;50590944.21
55984282000109;2026-03-11;19398561.23
55985935000166;2026-03-12;40966503.92
55986292000175;2026-03-12;277023659.74
55986610000106;2026-03-12;109528425.01
55991827000104;2026-03-12;54779724.63
55992019000153;2026-03-12;277083968.70
55992122000101;2026-03-12;96317236.83
55992782000184;2026-03-11;102980111.09
55993375000191;2026-03-12;48157736.42
55994151000102;2026-03-12;45039476.67
55994210000134;2026-03-12;1290412559.93
55994391000107;2026-03-12;78812372.89
56002195000163;2026-03-11;47555528.64
56002374000109;2026-03-13;1747481.80
56002415000159;2026-03-12;108256375.10
56002643000129;2026-03-13;1638752.81
56002809000107;2026-03-13;1713619.38
56004782000191;2026-03-12;24790975.98
56006271000109;2026-03-12;23601953.88
56006659000100;2026-03-13;1333538.28
56006990000120;2026-03-13;1375440.40
56007132000108;2026-03-13;1093970.33
56007519000156;2026-03-13;1477284.59
56007558000153;2026-03-13;2184830.50
56008185000135;2026-03-13;2138239.72
56009000000107;2026-03-13;1269978.89
56009163000190;2026-03-13;2074599.00
56009380000180;2026-03-13;1478525.23
56009404000109;2026-03-12;23884481.79
56022951000116;2026-03-12;177371303.12
56029266000111;2026-03-12;26334015.97
56033386000192;2026-03-12;3986400.04
56033932000195;2026-03-12;22608881.66
56033991000163;2026-03-12;261545847.27
56046971000127;2026-03-12;61975428.76
56047035000130;2026-03-12;38733180.32
56047068000180;2026-03-12;53855218.61
56047238000127;2026-03-12;22460361.05
56047457000106;2026-03-12;40430514.74
56047653000180;2026-03-12;48237170.62
56047671000162;2026-03-11;23457247.84
56048083000143;2026-03-12;54209736.68
56048468000100;2026-03-12;1600625.51
56048560000170;2026-03-12;20592722.62
56048626000122;2026-03-10;27159006.68
56049227000186;2026-03-12;219957796.30
56049285000100;2026-03-12;928478848.24
56049361000187;2026-03-12;954751022.13
56049404000124;2026-03-12;11505801.71
56049459000134;2026-03-12;437722694.98
56051304000132;2026-03-12;40322539.20
56052260000165;2026-03-12;134443598.76
56052362000180;2026-03-12;4689655.35
56052884000182;2026-03-12;54534203.92
56053092000122;2026-03-12;58059377.00
56053893000198;2026-03-12;128241795.19
56055581000113;2026-03-11;58134697.47
56058841000104;2026-03-12;42400578.71
56060474000183;2026-03-12;38978950.59
56060531000124;2026-03-12;13715981.91
56060562000185;2026-03-12;68261645.95
56060597000114;2026-03-12;7715555.63
56061188000132;2026-03-13;32863490.70
56063105000144;2026-03-12;1622764956.89
56067569000129;2026-03-12;338152903.63
56067582000188;2026-03-12;382627463.37
56067767000192;2026-03-12;77186886.77
56069323000196;2026-03-12;774797595.02
56070131000108;2026-03-11;6581162.85
56073725000164;2026-03-12;383946666.93
56082045000107;2026-03-12;20189286.35
56083672000162;2026-03-12;17722160.98
56085661000111;2026-03-12;61282566.13
56086728000132;2026-03-12;19771172.68
56088296000107;2026-03-12;76524536.16
56088570000130;2026-03-12;11500240.34
56089347000107;2026-03-12;43330059.07
56090751000109;2026-03-12;196234659.42
56091475000195;2026-03-12;41181257.09
56092829000116;2026-03-12;35686947.68
56093011000118;2026-03-12;11455299.90
56093218000192;2026-03-12;356090186.58
56105999000198;2026-03-12;330221556.25
56106292000104;2026-03-12;37137671.83
56106516000170;2026-03-12;3272578.09
56107403000199;2026-03-12;61779577.18
56107942000128;2026-03-12;61341475.31
56108411000150;2026-03-12;995121163.88
56109203000175;2026-03-12;10099671.50
56125991000193;2026-03-12;448070860.80
56127042000142;2026-03-12;22247064.22
56127779000165;2026-03-12;451449771.19
56134593000133;2026-03-12;27564732.57
56134800000150;2026-03-12;3362710714.11
56136544000130;2026-03-12;29860613.80
56140217000151;2026-03-12;40419891.04
56140513000152;2026-03-12;78951712.10
56141085000182;2026-03-12;2473938.98
56141721000176;2026-03-12;53987843.53
56141798000146;2026-03-12;60600523.08
56147579000174;2026-03-12;35646581.65
56149470000176;2026-03-12;1792746.92
56150032000128;2026-03-12;60858594.85
56150334000104;2026-03-12;11373770.96
56154549000195;2026-03-12;12647903.40
56159439000116;2026-03-12;35631431.02
56171772000140;2026-03-12;3002173.39
56171855000130;2026-03-12;36400718.95
56171894000137;2026-03-12;76505115.09
56174179000158;2026-03-12;17459894.43
56174498000163;2026-03-12;44584332.70
56174734000141;2026-03-12;20040452.07
56174994000117;2026-03-12;24869635.71
56175172000150;2026-03-12;51486961.75
56175997000175;2026-03-12;52598716.75
56176352000157;2026-03-12;18206932.65
56185166000184;2026-03-12;45799792.41
56185252000197;2026-03-12;45795473.36
56190639000131;2026-03-12;37739199.33
56199309000107;2026-03-12;33378786.98
56199556000103;2026-03-12;28644316.66
56208863000103;2026-03-12;730808377.57
56209124000136;2026-03-12;1148400865.23
56209467000109;2026-03-12;301091927.79
56209706000112;2026-03-12;33071125.18
56209979000167;2026-03-12;46735449.98
56223657000172;2026-03-12;2862041.41
56223773000191;2026-03-12;150571861.09
56224202000171;2026-03-12;20138337.88
56224296000189;2026-03-12;23804827.54
56225663000169;2026-03-12;44909862.36
56237434000164;2026-03-12;106846070.88
56237501000140;2026-03-12;12189856.03
56237607000144;2026-03-12;76819472.32
56237770000107;2026-03-12;144746291.89
56251883000167;2026-03-12;142830388.64
56268870000109;2026-03-12;51533783.56
56281562000105;2026-03-12;31772876.12
56281671000122;2026-03-12;18775968.55
56282214000152;2026-03-10;22769878.20
56283391000153;2026-03-12;1115297.86
56283509000143;2026-03-12;29246641.16
56284312000129;2026-03-12;1794509854.22
56284450000108;2026-03-12;88977148.67
56284639000109;2026-03-12;84299980.33
56285899000190;2026-03-12;72261376.53
56321253000111;2026-03-12;24204660.91
56323300000166;2026-03-12;16360495.72
56343321000143;2026-03-12;15829026.41
56343578000103;2026-03-12;841280.13
56344900000100;2026-03-12;885071323.59
56349290000138;2026-03-12;38474918.60
56365169000108;2026-03-12;54944398.01
56365479000114;2026-03-12;24520941.15
56365598000177;2026-03-12;2668025.80
56367765000119;2026-03-12;68373579.19
56367918000128;2026-03-12;28100877.50
56377442000106;2026-03-12;3249591.66
56377520000172;2026-03-12;429633740.52
56385272000101;2026-03-12;6430117.99
56386123000167;2026-03-12;6397083.24
56386364000106;2026-03-12;15724567.71
56388082000148;2026-03-12;23254782.00
56388159000180;2026-03-12;12922068.00
56388213000197;2026-03-12;148722682.51
56388249000170;2026-03-12;31462956.60
56388276000143;2026-03-12;17078767.93
56393401000103;2026-03-12;18562613.65
56415515000107;2026-03-12;372900015.05
56415575000120;2026-03-12;248677312.86
56415717000159;2026-03-13;1137239278.76
56416792000134;2026-03-12;8737258.22
56422147000124;2026-03-12;20210595.37
56428551000105;2026-03-12;158255817.49
56430125000106;2026-03-10;45041477.27
56430479000150;2026-03-13;717979680.38
56430872000144;2026-03-11;129802463.81
56431064000100;2026-03-12;68520944.36
56431278000178;2026-03-12;15066709.92
56431500000132;2026-03-12;177311983.36
56431727000188;2026-03-13;3237124091.13
56431886000182;2026-03-13;755517243.32
56432533000105;2026-03-12;4479301.37
56479808000158;2026-03-13;69153761.07
56504692000160;2026-03-12;161628506.96
56525734000149;2026-03-12;165785758.44
56544536000122;2026-03-12;124395102.56
56544725000103;2026-03-12;23181959.30
56545142000199;2026-03-12;18820210.61
56573470000107;2026-03-12;21435642.97
56608307000124;2026-03-13;340455593.07
56615977000178;2026-03-13;317354914.01
56617182000107;2026-03-12;8131028.59
56658377000197;2026-03-12;267212461.60
56659299000145;2026-03-12;13754776.94
56659416000170;2026-03-12;32354536.45
56661673000147;2026-03-12;97651613.36
56661922000102;2026-03-12;84507927.72
56690945000137;2026-03-12;10094056.60
56704051000159;2026-03-12;333159057.50
56704449000195;2026-03-12;8980968.89
56706457000170;2026-03-12;93030399.58
56706600000124;2026-03-11;45258082.56
56706789000155;2026-03-12;75672003.25
56706816000190;2026-03-12;159523858.01
56707981000166;2026-03-12;28148668.71
56726092000146;2026-03-12;21688255.01
56778085000198;2026-03-12;22675752.96
56778531000164;2026-03-12;365499815.55
56781309000110;2026-03-12;2076224.00
56797565000104;2026-03-12;27977323.69
56824090000190;2026-03-12;2120277542.30
56844601000135;2026-03-12;20571224.18
56844612000115;2026-03-12;128166993.07
56848758000139;2026-03-12;23084680.14
56862671000116;2026-03-12;22434938.79
56875585000148;2026-03-12;86490241.19
56876275000148;2026-03-12;865540358.82
56879657000125;2026-03-12;29913983.12
56886239000165;2026-03-12;23290584.15
56886582000100;2026-03-12;66794834.73
56886777000150;2026-03-12;47054116.22
56887842000161;2026-03-12;60209767.76
56903183000100;2026-03-11;655394875.59
56912045000197;2026-03-12;5577461.71
56912295000127;2026-03-12;43628819.22
56912856000198;2026-03-12;294558506.02
56914505000116;2026-03-11;96605384.38
56914660000132;2026-03-11;122270325.67
56915560000120;2026-03-12;29820669882.77
56915716000173;2026-03-12;31655834.47
56916483000123;2026-03-12;17180292.19
56916550000100;2026-03-13;1676864.60
56916553000143;2026-03-12;3784317.94
56926467000111;2026-03-12;11081918.51
56926582000196;2026-03-12;52114108.51
56934311000182;2026-03-12;265093936.32
56934584000127;2026-03-12;12984894.06
56934790000137;2026-03-12;228102346.07
56935104000142;2026-03-12;22998843.26
56936565000130;2026-03-09;3930560.27
56942408000137;2026-03-12;88666855.69
56944017000151;2026-03-12;3767812378.10
56944681000109;2026-03-12;10924394.60
56944742000120;2026-03-12;5962011.17
56947022000118;2026-03-12;71998460.24
56947713000111;2026-03-12;125670324.69
56951180000141;2026-03-12;154355634.20
56951691000163;2026-03-12;12619267.23
56953877000151;2026-03-12;87192976.44
56953911000198;2026-03-12;13512768.82
56954063000131;2026-03-12;14812885.97
56954817000153;2026-03-12;5583485.09
56954946000141;2026-03-12;486392291.57
56955022000160;2026-03-12;54827906.53
56955238000125;2026-03-12;565191851.64
56955481000143;2026-03-12;19686131.62
56955548000140;2026-03-12;116131932.60
56955612000192;2026-03-12;61929501.65
56955862000122;2026-03-12;57691711.69
56955895000172;2026-03-12;15773381.62
56957419000190;2026-03-12;26622110.36
56964025000160;2026-03-11;40587974.35
56973260000106;2026-03-12;22144811.40
56973849000104;2026-03-12;253097027.44
56974172000110;2026-03-12;11134498326.39
56974598000174;2026-03-12;1282776961.04
56976377000135;2026-03-12;46936077.23
56976504000104;2026-03-12;10990835.14
56983274000100;2026-03-12;15064496.64
56984639000103;2026-03-12;24215228.46
56992708000120;2026-03-12;402058291.63
56992930000123;2026-03-11;191182835.80
56993984000103;2026-03-12;292433220.29
57009700000164;2026-03-12;966227786.49
57009772000101;2026-03-12;23460122.50
57009782000147;2026-03-12;529428858.67
57009826000139;2026-03-12;436504509.76
57010267000187;2026-03-12;23519404.59
57010979000104;2026-03-12;8068660.30
57014036000141;2026-03-12;2503327.45
57017755000116;2026-03-12;45157727.69
57018425000145;2026-03-12;21408611.79
57018478000166;2026-03-12;40217033.95
57018584000140;2026-03-12;38309712.07
57018671000105;2026-03-12;17251493.93
57021822000176;2026-03-11;446732180.48
57027347000145;2026-03-12;145289104.45
57027498000101;2026-03-12;659096504.78
57027655000170;2026-03-12;1967823186.24
57030535000122;2026-03-12;85420293.89
57030923000103;2026-03-12;3726270.13
57031665000180;2026-03-12;58961782.51
57032497000147;2026-03-12;2225414890.56
57032645000123;2026-03-12;3786416688.86
57032921000153;2026-03-12;3749416103.24
57032992000156;2026-03-12;116661296.27
57033161000107;2026-03-12;22182758.15
57033363000140;2026-03-12;26713162.32
57033451000142;2026-03-12;35848905.95
57033556000100;2026-03-12;14781927.85
57033695000125;2026-03-12;251208198.51
57033833000176;2026-03-12;346130425.53
57033919000107;2026-03-12;2943814210.22
57034741000100;2026-03-12;3354804.96
57035683000130;2026-03-12;11129843.00
57035810000109;2026-03-12;65765154.78
57035905000114;2026-03-12;122704063.11
57038991000119;2026-03-12;291335508.48
57039057000111;2026-03-12;22867774.10
57045881000184;2026-03-12;33909981.59
57046745000109;2026-03-12;1435184290.29
57049210000191;2026-03-12;41280210.26
57055396000191;2026-03-12;20339039.63
57055583000175;2026-03-12;13455386.47
57055712000125;2026-03-12;23678085.92
57058350000126;2026-03-12;26310667.63
57061738000186;2026-03-12;96019434.05
57065462000104;2026-03-12;204865558.90
57065769000105;2026-03-12;12129355.22
57066197000189;2026-03-12;41661083.94
57069309000155;2026-03-12;13778860.19
57070016000198;2026-03-12;12215808.35
57070106000189;2026-03-11;95108818.67
57070240000180;2026-03-12;9930538.64
57070309000175;2026-03-12;89780533.96
57073766000113;2026-03-12;55451957.14
57074358000186;2026-03-12;15024492.92
57075445000158;2026-03-12;21809606.54
57075698000121;2026-03-12;6264371.46
57075941000101;2026-03-12;3138129.70
57076004000170;2026-03-12;21896819.70
57076641000147;2026-03-12;53169595.56
57084609000103;2026-03-12;4621543.45
57085218000103;2026-03-12;27843043.26
57088293000128;2026-03-12;153481454.90
57088620000141;2026-03-12;61851600.98
57090774000178;2026-03-12;309519292.50
57106143000108;2026-03-11;23137303.78
57106323000181;2026-03-12;27839196.62
57108629000177;2026-03-12;25546258.36
57110842000113;2026-03-12;978499251.66
57113258000111;2026-03-12;19586219.74
57118122000102;2026-03-13;255434814.45
57118984000127;2026-03-12;28959237.46
57119209000196;2026-03-12;22493194.17
57132572000141;2026-03-12;4776568.34
57134507000155;2026-03-11;320502012.71
57136671000100;2026-03-12;129354680.53
57137532000192;2026-03-12;5194682.88
57137857000175;2026-03-12;24414458.78
57138074000106;2026-03-10;60068297.87
57138450000162;2026-03-12;48330696.86
57138708000120;2026-03-12;133611400.89
57146882000115;2026-03-12;16296667.07
57151194000143;2026-03-12;46137637.97
57154741000144;2026-03-12;4208795.55
57155770000120;2026-03-12;249098540.12
57156776000112;2026-03-12;6210980.45
57157488000182;2026-03-12;12061446.59
57158493000100;2026-03-12;33042855.79
57158611000180;2026-03-12;23737749.51
57162917000100;2026-03-12;8520709.38
57163556000116;2026-03-11;35294750.29
57166213000105;2026-03-12;4251054.34
57166392000180;2026-03-12;4291029.06
57171299000164;2026-03-11;89833290.33
57172951000165;2026-03-12;45772008.06
57173313000169;2026-03-12;103834922.37
57173714000119;2026-03-12;69549198.76
57176726000105;2026-03-12;13639213291.22
57183830000119;2026-03-12;302751968.08
57186183000107;2026-03-12;26824432.86
57186836000140;2026-03-12;5140606.23
57187727000147;2026-03-12;67909356.39
57187780000148;2026-03-12;54077511.01
57188514000130;2026-03-12;44510794.61
57188749000121;2026-03-12;34363343.81
57188854000160;2026-03-12;77363655.77
57190346000117;2026-03-12;179357676.59
57190368000187;2026-03-12;279256014.70
57190500000150;2026-03-12;17748550.16
57190762000115;2026-03-12;37821928.51
57191768000107;2026-03-12;132426980.19
57192393000108;2026-03-12;232584928.78
57204032000126;2026-03-12;26638955.69
57204890000170;2026-03-12;70452067.17
57204983000103;2026-03-12;46619368.29
57205240000140;2026-03-12;1220125.15
57205740000181;2026-03-12;23660810.66
57205934000187;2026-03-12;21172884.05
57210425000142;2026-03-12;24575804.18
57216218000103;2026-03-12;80575075.38
57226027000114;2026-03-12;25814890.46
57227105000103;2026-03-12;1018418132.02
57233773000135;2026-03-12;83305889.68
57234329000134;2026-03-12;14526588.85
57235960000158;2026-03-12;37927971.29
57242161000109;2026-03-12;1273948523.77
57242432000126;2026-03-13;64643882.02
57242621000107;2026-03-12;707401753.17
57243068000119;2026-03-02;0.00
57246176000145;2026-03-12;72062630.35
57247150000111;2026-03-12;209.33
57249012000171;2026-03-13;172288149.46
57249502000178;2026-03-12;161393287.24
57249756000196;2026-03-12;50121095.29
57251582000104;2026-03-12;238244400.64
57251890000121;2026-03-12;269837350.97
57252434000104;2026-03-12;48475910.17
57261099000100;2026-03-12;13885478.68
57264092000134;2026-03-12;176384962.74
57264484000101;2026-03-12;231523157.01
57270020000108;2026-03-13;107759732.95
57276391000199;2026-03-12;25253610.13
57276699000134;2026-03-12;183044417.24
57276785000147;2026-03-03;0.00
57276793000193;2026-03-12;60979408.06
57276848000165;2026-03-12;472110692.26
57277278000128;2026-03-03;73641693.65
57277433000106;2026-03-03;869558883.62
57277488000116;2026-03-03;812336775.38
57277762000157;2026-03-04;1966247421.83
57277937000126;2026-03-12;14244671.60
57278218000120;2026-03-12;33212558.83
57279743000160;2026-03-12;161771262.33
57279837000139;2026-03-12;18721853.22
57279886000171;2026-03-12;28412733.72
57279928000174;2026-03-12;12585296.94
57279999000177;2026-03-12;29892542.10
57280201000107;2026-03-12;65999285.08
57280277000132;2026-03-12;155691384.04
57280340000130;2026-03-11;1415521942.57
57280397000130;2026-03-11;4722305.33
57280409000126;2026-03-12;23423162.95
57280468000102;2026-03-12;49958646.43
57281019000170;2026-03-12;53254920.89
57281238000150;2026-03-12;9303686.42
57281655000100;2026-03-12;32946506.36
57284583000147;2026-03-12;88769042.41
57285541000120;2026-03-12;480451416.82
57285625000164;2026-03-12;344282118.30
57285759000185;2026-03-12;36643523.66
57285927000132;2026-03-12;29140662.74
57300689000197;2026-03-12;311602943.98
57300942000102;2026-03-12;4758664.38
57301287000107;2026-03-12;1770971.19
57305649000138;2026-03-13;152959015.45
57305986000125;2026-03-12;1173331.70
57308366000140;2026-03-12;239559916.61
57309730000196;2026-03-12;83207881.57
57310629000155;2026-03-12;26984333.59
57310870000184;2026-03-12;28763414.72
57323572000129;2026-03-12;140294324.24
57324104000179;2026-03-12;17399668.81
57324861000142;2026-03-12;26081402.85
57324934000104;2026-03-12;22610462.67
57325988000186;2026-03-12;1077292593.06
57326791000161;2026-03-12;47810844.70
57326847000188;2026-03-12;21759426.38
57335243000106;2026-03-12;102183939.29
57336185000127;2026-03-12;239854463.17
57338802000123;2026-03-12;165996018.62
57339074000174;2026-03-12;132450924.30
57340494000170;2026-03-12;29517226.21
57340633000166;2026-03-12;43888809.40
57341120000170;2026-03-12;23620958.30
57341243000100;2026-03-12;184008096.00
57341511000194;2026-03-12;29490409.80
57341650000118;2026-03-12;73645472.42
57341740000109;2026-03-12;79449291.29
57341983000147;2026-03-12;600306654.57
57342019000133;2026-03-12;73655263.67
57342258000193;2026-03-10;62478210.26
57342734000176;2026-03-12;714779118.98
57343754000161;2026-03-12;1810216690.12
57346416000183;2026-03-12;88760886.26
57346476000104;2026-03-12;34194643.98
57346708000116;2026-03-11;1237834448.16
57357581000130;2026-03-12;854464923.49
57363042000104;2026-03-12;9801061.31
57369144000137;2026-03-11;11820139.65
57370727000188;2026-03-12;41631447.74
57371131000100;2026-03-12;6906555.37
